Tank,TimePoint,Date/Time,Green Algae,Bluegreen,Diatoms,Cryptophyta,Yellow substances,Total conc.,Transmission,Depth,Temp. Sample,ExperimentDate,WaterLocation,ExperimentJD,InitialFinal
C3,1,7/11/18 10:30,3.46,0.74,2.19,0.55,0.44,6.93,87.28,0.03,25.88,7/10/18,WE4,192,
C3,1,7/11/18 10:30,3.07,1.09,2.48,0.22,0.47,6.86,87.09,0.02,25.87,7/10/18,WE4,192,
C3,1,7/11/18 10:30,3.3,1.03,2.23,0.41,0.47,6.96,87.17,0.02,25.88,7/10/18,WE4,192,
Q1,1,7/11/18 10:31,1.3,0.81,1.33,0,0.5,3.44,88.25,0,25.86,7/10/18,WE4,192,
Q1,1,7/11/18 10:31,1.38,0.76,1.22,0.17,0.51,3.53,88.28,-0.02,25.87,7/10/18,WE4,192,
Q1,1,7/11/18 10:31,1.81,0.96,1.1,0,0.5,3.86,88.13,-0.03,25.87,7/10/18,WE4,192,
Q1,1,7/11/18 10:31,1.45,0.91,1.31,0,0.48,3.68,88.09,-0.03,25.88,7/10/18,WE4,192,
Q1,1,7/11/18 10:31,1.54,0.75,1,0.23,0.5,3.52,88.17,-0.01,25.87,7/10/18,WE4,192,
Q1,1,7/11/18 10:31,1.44,0.74,1.09,0.18,0.49,3.45,88.15,-0.02,25.88,7/10/18,WE4,192,
Q1,1,7/11/18 10:31,1.19,0.9,1.32,0,0.54,3.41,88.07,-0.02,25.88,7/10/18,WE4,192,
Q1,1,7/11/18 10:31,1.52,0.83,1.17,0.08,0.49,3.6,88.06,-0.03,25.88,7/10/18,WE4,192,
Q1,1,7/11/18 10:31,1.45,0.79,1.13,0.06,0.49,3.44,88.29,-0.02,25.87,7/10/18,WE4,192,
Q1,1,7/11/18 10:31,1.63,0.74,0.99,0.24,0.49,3.61,88.31,-0.02,25.88,7/10/18,WE4,192,
Q1,1,7/11/18 10:31,1.57,0.72,1.05,0.25,0.48,3.59,88.18,0.01,25.89,7/10/18,WE4,192,
Q1,1,7/11/18 10:31,1.42,0.89,1.24,0.04,0.5,3.6,88.12,0,25.88,7/10/18,WE4,192,
Q1,1,7/11/18 10:31,1.56,0.94,1.13,0,0.5,3.62,88.08,-0.01,25.88,7/10/18,WE4,192,
Q1,1,7/11/18 10:31,1.61,0.84,1.2,0,0.48,3.65,88.22,-0.01,25.89,7/10/18,WE4,192,
Q1,1,7/11/18 10:31,1.61,0.77,1.12,0.05,0.48,3.56,88.24,-0.02,25.89,7/10/18,WE4,192,
Q1,1,7/11/18 10:31,1.7,0.76,0.91,0.27,0.5,3.64,88.16,-0.01,25.88,7/10/18,WE4,192,
Q1,1,7/11/18 10:31,1.6,0.72,1.08,0.22,0.48,3.62,88.28,0.03,25.89,7/10/18,WE4,192,
Q1,1,7/11/18 10:31,1.11,0.97,1.42,0,0.51,3.5,88.26,0.04,25.89,7/10/18,WE4,192,
Q1,1,7/11/18 10:31,1.39,0.9,1.03,0.24,0.53,3.57,88.17,0.02,25.89,7/10/18,WE4,192,
Q1,1,7/11/18 10:31,1.55,0.8,1.07,0.1,0.5,3.52,88.08,0.03,25.89,7/10/18,WE4,192,
Q1,1,7/11/18 10:31,1.27,0.76,1.27,0.13,0.47,3.43,88.23,0.04,25.9,7/10/18,WE4,192,
Q1,1,7/11/18 10:31,1.5,0.71,1,0.26,0.49,3.47,88.14,0.01,25.9,7/10/18,WE4,192,
Q1,1,7/11/18 10:31,1.32,0.9,1.23,0.05,0.51,3.49,88.08,0.03,25.9,7/10/18,WE4,192,
Q1,1,7/11/18 10:31,1.55,0.87,1.19,0.04,0.47,3.65,88.27,0.04,25.9,7/10/18,WE4,192,
Q1,1,7/11/18 10:31,1.41,0.85,1.15,0.08,0.48,3.48,88.21,0.03,25.9,7/10/18,WE4,192,
Q1,1,7/11/18 10:31,1.48,0.76,1.23,0.04,0.52,3.51,88.22,-0.04,25.91,7/10/18,WE4,192,
Q1,1,7/11/18 10:32,1.42,0.81,1.12,0.12,0.48,3.47,88.26,-0.05,25.91,7/10/18,WE4,192,
Q1,1,7/11/18 10:32,1.59,0.74,1.1,0.2,0.49,3.62,88.23,-0.02,25.91,7/10/18,WE4,192,
Q1,1,7/11/18 10:32,1.45,0.81,1.34,0,0.47,3.6,88.22,-0.03,25.91,7/10/18,WE4,192,
Q1,1,7/11/18 10:32,1.45,0.88,1.35,0,0.48,3.68,87.92,-0.02,25.92,7/10/18,WE4,192,
Q1,1,7/11/18 10:32,1.56,0.81,1.22,0,0.49,3.59,88.23,-0.02,25.92,7/10/18,WE4,192,
Q1,1,7/11/18 10:32,1.44,0.86,1.16,0.03,0.51,3.48,88.23,-0.02,25.92,7/10/18,WE4,192,
Q1,1,7/11/18 10:32,1.35,0.92,1.27,0,0.5,3.54,88.22,-0.03,25.91,7/10/18,WE4,192,
Q1,1,7/11/18 10:32,1.44,0.74,1.08,0.17,0.49,3.43,88.19,-0.03,25.91,7/10/18,WE4,192,
Q1,1,7/11/18 10:32,1.43,0.9,1.19,0,0.5,3.53,88.02,-0.01,25.91,7/10/18,WE4,192,
Q1,1,7/11/18 10:32,1.22,0.87,1.42,0,0.48,3.5,88.24,-0.04,25.91,7/10/18,WE4,192,
Q1,1,7/11/18 10:32,1.43,0.9,1.27,0,0.5,3.6,88.25,-0.02,25.91,7/10/18,WE4,192,
Q1,1,7/11/18 10:32,1.67,0.76,0.9,0.31,0.47,3.65,88.07,0,25.92,7/10/18,WE4,192,
Q1,1,7/11/18 10:32,1.5,0.8,1.06,0.11,0.48,3.46,88.19,-0.02,25.92,7/10/18,WE4,192,
Q2,1,7/11/18 10:33,1.07,0.77,1.13,0.22,0.52,3.18,88.2,0,25.87,7/10/18,WE4,192,
Q2,1,7/11/18 10:33,0,1.51,2.34,0,0.5,3.85,88.12,0.01,25.89,7/10/18,WE4,192,
Q2,1,7/11/18 10:33,1.4,0.78,0.78,0.43,0.52,3.39,88.39,0.02,25.88,7/10/18,WE4,192,
Q2,1,7/11/18 10:33,1.06,1.02,1.04,0.55,0.58,3.67,88.4,0.02,25.88,7/10/18,WE4,192,
Q2,1,7/11/18 10:33,1.13,0.7,1.26,0.07,0.51,3.16,88.33,-0.01,25.89,7/10/18,WE4,192,
Q2,1,7/11/18 10:33,1.16,0.56,1.06,0.27,0.52,3.05,88.3,0,25.88,7/10/18,WE4,192,
Q2,1,7/11/18 10:33,1.33,0.61,0.76,0.54,0.5,3.24,88.44,0.02,25.9,7/10/18,WE4,192,
Q2,1,7/11/18 10:33,1.44,0.62,0.97,0.17,0.48,3.21,88.24,0,25.9,7/10/18,WE4,192,
Q2,1,7/11/18 10:33,1.46,0.53,1,0.42,0.49,3.41,88.31,0.03,25.89,7/10/18,WE4,192,
Q2,1,7/11/18 10:33,1.42,0.81,0.99,0.11,0.5,3.34,88.33,-0.01,25.89,7/10/18,WE4,192,
Q2,1,7/11/18 10:33,1.42,0.71,0.14,1.49,0.59,3.75,88.33,0.02,25.9,7/10/18,WE4,192,
Q2,1,7/11/18 10:33,1.27,0.66,1.07,0.07,0.5,3.06,88.4,0,25.9,7/10/18,WE4,192,
Q2,1,7/11/18 10:33,1.21,0.71,1.22,0.01,0.49,3.15,88.47,-0.02,25.91,7/10/18,WE4,192,
Q2,1,7/11/18 10:33,0.5,0.75,1.62,0.04,0.51,2.9,88.37,0,25.91,7/10/18,WE4,192,
Q2,1,7/11/18 10:33,1.58,0.7,0.74,0.42,0.48,3.44,88.4,0.01,25.9,7/10/18,WE4,192,
Q2,1,7/11/18 10:33,0.88,0.67,1.12,0.37,0.52,3.04,88.5,0.01,25.92,7/10/18,WE4,192,
Q2,1,7/11/18 10:33,0.61,1.76,1.63,0,0.55,4,88.36,0,25.9,7/10/18,WE4,192,
Q2,1,7/11/18 10:33,1.19,0.62,1.06,0.25,0.5,3.11,88.35,0,25.91,7/10/18,WE4,192,
Q2,1,7/11/18 10:33,0.96,0.82,1.46,0,0.5,3.24,88.4,0,25.91,7/10/18,WE4,192,
Q2,1,7/11/18 10:33,1.39,0.67,1.23,0.11,0.46,3.4,88.28,0.02,25.91,7/10/18,WE4,192,
Q2,1,7/11/18 10:33,1.4,0.64,0.86,0.38,0.51,3.28,88.55,0.03,25.92,7/10/18,WE4,192,
Q2,1,7/11/18 10:33,1.22,0.61,0.95,0.34,0.49,3.11,88.38,0,25.92,7/10/18,WE4,192,
Q2,1,7/11/18 10:33,0.65,0.73,1.5,0.07,0.51,2.95,88.28,-0.01,25.93,7/10/18,WE4,192,
Q2,1,7/11/18 10:33,1.05,0.73,1.13,0.12,0.48,3.04,88.48,0.01,25.92,7/10/18,WE4,192,
Q2,1,7/11/18 10:33,1.24,0.66,1,0.16,0.51,3.06,88.39,-0.01,25.93,7/10/18,WE4,192,
Q2,1,7/11/18 10:33,1.29,0.66,0.93,0.23,0.52,3.11,88.26,0,25.92,7/10/18,WE4,192,
Q3,1,7/11/18 10:34,1.44,0.74,1.42,0.17,0.5,3.77,87.98,0,25.93,7/10/18,WE4,192,
Q3,1,7/11/18 10:34,1.4,0.72,1.5,0.07,0.52,3.68,88.09,0,25.92,7/10/18,WE4,192,
Q3,1,7/11/18 10:34,1.51,0.57,1.04,0.35,0.5,3.47,88.14,-0.01,25.93,7/10/18,WE4,192,
Q3,1,7/11/18 10:34,1.62,0.67,1.12,0.22,0.51,3.63,88.1,0.01,25.91,7/10/18,WE4,192,
Q3,1,7/11/18 10:34,1.3,0.8,1.38,0,0.49,3.47,88.3,-0.03,25.93,7/10/18,WE4,192,
Q3,1,7/11/18 10:34,1.14,0.77,1.49,0.01,0.47,3.4,88.17,0.02,25.93,7/10/18,WE4,192,
Q3,1,7/11/18 10:34,1.43,0.71,1.25,0.11,0.5,3.49,88.24,0,25.93,7/10/18,WE4,192,
Q3,1,7/11/18 10:34,1.37,0.72,1.38,0,0.49,3.48,88.24,0.03,25.92,7/10/18,WE4,192,
Q3,1,7/11/18 10:34,1.41,0.67,1.16,0.15,0.49,3.4,88.18,0.05,25.93,7/10/18,WE4,192,
Q3,1,7/11/18 10:35,1.36,0.72,1.35,0.17,0.5,3.6,88.25,0.05,25.93,7/10/18,WE4,192,
Q3,1,7/11/18 10:35,1.47,0.68,1.28,0.18,0.53,3.6,88.21,0.06,25.93,7/10/18,WE4,192,
Q3,1,7/11/18 10:35,1.41,0.69,1.17,0.14,0.5,3.41,88.19,0.05,25.93,7/10/18,WE4,192,
Q3,1,7/11/18 10:35,1.58,0.7,1.06,0.26,0.47,3.6,88.19,0.05,25.93,7/10/18,WE4,192,
Q3,1,7/11/18 10:35,1.5,0.77,1.1,0.21,0.53,3.58,88.15,0.03,25.93,7/10/18,WE4,192,
Q3,1,7/11/18 10:35,1.55,0.68,1.34,0.04,0.53,3.61,88.22,0.05,25.93,7/10/18,WE4,192,
Q3,1,7/11/18 10:35,1.32,0.67,1.29,0.11,0.48,3.38,88.21,0,25.94,7/10/18,WE4,192,
Q3,1,7/11/18 10:35,1.45,0.82,1.34,0.01,0.54,3.62,88.16,0.01,25.93,7/10/18,WE4,192,
Q3,1,7/11/18 10:35,1.28,0.71,1.27,0.11,0.49,3.36,88.19,-0.02,25.94,7/10/18,WE4,192,
Q3,1,7/11/18 10:35,1.33,0.75,1.23,0.14,0.51,3.45,88.13,0.01,25.94,7/10/18,WE4,192,
Q3,1,7/11/18 10:35,1.51,0.6,1.07,0.29,0.49,3.47,88.34,0.01,25.94,7/10/18,WE4,192,
Q3,1,7/11/18 10:35,1.1,0.77,1.43,0,0.47,3.3,88.2,0.01,25.94,7/10/18,WE4,192,
Q3,1,7/11/18 10:35,1.22,0.71,1.3,0.11,0.5,3.34,88.18,-0.02,25.94,7/10/18,WE4,192,
Q3,1,7/11/18 10:35,1.69,0.63,0.98,0.38,0.49,3.68,88.11,0.02,25.94,7/10/18,WE4,192,
Q3,1,7/11/18 10:35,1.51,0.63,1.27,0.24,0.47,3.65,88.18,0.01,25.96,7/10/18,WE4,192,
Q3,1,7/11/18 10:35,1.41,0.69,1.21,0.18,0.49,3.49,88.14,0.01,25.94,7/10/18,WE4,192,
Q3,1,7/11/18 10:35,1.36,0.64,1.31,0.12,0.52,3.43,88.18,0.01,25.95,7/10/18,WE4,192,
Q3,1,7/11/18 10:35,1.47,0.76,1.29,0.01,0.51,3.53,88.15,0,25.94,7/10/18,WE4,192,
Q3,1,7/11/18 10:35,1.25,0.7,1.27,0.18,0.51,3.4,88.29,-0.03,25.95,7/10/18,WE4,192,
Q3,1,7/11/18 10:35,1.45,0.63,1.05,0.24,0.49,3.38,88.14,0,25.94,7/10/18,WE4,192,
Q3,1,7/11/18 10:35,1.52,0.73,1.12,0.24,0.5,3.61,88.13,-0.02,25.95,7/10/18,WE4,192,
Q4,1,7/11/18 10:36,1.54,0.76,1.21,0.06,0.47,3.57,87.59,0,25.94,7/10/18,WE4,192,
Q4,1,7/11/18 10:36,1.7,0.58,0.91,0.48,0.45,3.68,87.64,0.03,25.95,7/10/18,WE4,192,
Q4,1,7/11/18 10:36,1.49,0.96,1.31,0.02,0.46,3.77,87.67,0.01,25.95,7/10/18,WE4,192,
Q4,1,7/11/18 10:36,1.43,0.88,1.05,0.42,0.45,3.78,87.56,-0.01,25.95,7/10/18,WE4,192,
Q4,1,7/11/18 10:36,1.54,0.63,0.75,0.66,0.49,3.58,87.7,0.01,25.96,7/10/18,WE4,192,
Q4,1,7/11/18 10:36,1.94,0.58,0.64,0.75,0.45,3.91,87.61,0,25.96,7/10/18,WE4,192,
Q4,1,7/11/18 10:36,1.83,0.68,0.61,0.68,0.49,3.79,87.58,0.01,25.96,7/10/18,WE4,192,
Q4,1,7/11/18 10:36,1.74,0.66,0.68,0.73,0.45,3.81,87.72,0.01,25.96,7/10/18,WE4,192,
Q4,1,7/11/18 10:36,1.89,0.73,0.49,0.9,0.5,4,87.65,-0.01,25.97,7/10/18,WE4,192,
Q4,1,7/11/18 10:36,1.88,0.61,0.68,0.67,0.45,3.84,87.64,0,25.97,7/10/18,WE4,192,
Q4,1,7/11/18 10:36,1.58,0.73,1.05,0.26,0.44,3.62,87.69,0,25.96,7/10/18,WE4,192,
Q4,1,7/11/18 10:36,1.37,1.05,1.19,0.14,0.48,3.74,87.73,0.01,25.96,7/10/18,WE4,192,
Q4,1,7/11/18 10:36,1.73,0.59,0.66,0.6,0.47,3.57,87.73,0,25.97,7/10/18,WE4,192,
Q4,1,7/11/18 10:36,1.96,0.63,0.08,1.3,0.5,3.97,87.69,0,25.97,7/10/18,WE4,192,
Q4,1,7/11/18 10:36,1.82,0.58,0.67,0.67,0.46,3.74,87.79,0,25.97,7/10/18,WE4,192,
Q4,1,7/11/18 10:36,1.87,0.52,0.39,0.87,0.45,3.64,87.7,-0.01,25.98,7/10/18,WE4,192,
Q4,1,7/11/18 10:36,1.64,0.68,0.98,0.33,0.47,3.63,87.73,0,25.96,7/10/18,WE4,192,
Q4,1,7/11/18 10:36,1.76,0.6,0.91,0.48,0.44,3.75,87.78,0.02,25.97,7/10/18,WE4,192,
Q4,1,7/11/18 10:36,1.54,1.03,1.05,0.29,0.49,3.91,87.63,0.01,25.97,7/10/18,WE4,192,
Q4,1,7/11/18 10:36,1.75,0.7,0.83,0.44,0.44,3.72,87.71,0.02,25.97,7/10/18,WE4,192,
Q4,1,7/11/18 10:36,1.41,1.43,1.38,0,0.42,4.22,87.68,0.02,25.98,7/10/18,WE4,192,
Q4,1,7/11/18 10:36,1.92,0.54,0.56,0.63,0.46,3.65,87.66,0.01,25.98,7/10/18,WE4,192,
Q4,1,7/11/18 10:36,1.54,1.21,1.11,0.23,0.47,4.08,87.71,-0.01,25.98,7/10/18,WE4,192,
Q4,1,7/11/18 10:37,1.58,0.66,0.91,0.43,0.45,3.57,87.82,0.02,25.98,7/10/18,WE4,192,
Q4,1,7/11/18 10:37,1.83,0.84,0.75,0.55,0.46,3.98,87.64,-0.01,25.98,7/10/18,WE4,192,
Q4,1,7/11/18 10:37,1.71,0.7,0.75,0.53,0.5,3.68,87.73,0.01,25.97,7/10/18,WE4,192,
Q4,1,7/11/18 10:37,1.33,0.87,1.19,0.28,0.46,3.66,87.75,0.01,25.99,7/10/18,WE4,192,
Q4,1,7/11/18 10:37,1.65,0.98,1.05,0.26,0.43,3.94,87.66,0.03,25.98,7/10/18,WE4,192,
Q4,1,7/11/18 10:37,2.05,0.53,0.47,0.72,0.45,3.77,87.78,0.06,25.97,7/10/18,WE4,192,
Q4,1,7/11/18 10:37,1.8,0.59,0.75,0.53,0.45,3.68,87.8,0.07,25.98,7/10/18,WE4,192,
Q4,1,7/11/18 10:37,1.18,1,1.29,0.1,0.48,3.58,87.73,0.06,25.98,7/10/18,WE4,192,
Q4,1,7/11/18 10:37,1.92,0.7,0.78,0.45,0.41,3.86,87.72,0.04,25.98,7/10/18,WE4,192,
Q4,1,7/11/18 10:37,1.71,1.11,0.97,0.42,0.48,4.21,87.74,0.05,25.98,7/10/18,WE4,192,
Q4,1,7/11/18 10:37,1.84,0.62,0.74,0.62,0.44,3.82,87.83,0.08,25.98,7/10/18,WE4,192,
C1,FM,7/11/18 11:43,3.6,0.84,2.5,0.62,0.56,7.57,86.74,0,26.56,7/10/18,WE4,192,
C1,FM,7/11/18 11:43,3.13,0.96,2.92,0.23,0.54,7.24,86.75,-0.02,26.56,7/10/18,WE4,192,
C1,FM,7/11/18 11:43,3.54,0.94,2.46,0.57,0.51,7.51,86.67,-0.03,26.55,7/10/18,WE4,192,
C1,FM,7/11/18 11:43,2.92,0.87,2.83,0.33,0.54,6.95,86.72,-0.03,26.56,7/10/18,WE4,192,
C1,FM,7/11/18 11:43,2.99,0.87,2.92,0.33,0.54,7.1,86.79,-0.04,26.55,7/10/18,WE4,192,
C1,FM,7/11/18 11:43,3.53,0.83,2.28,0.66,0.51,7.3,86.62,0,26.55,7/10/18,WE4,192,
C1,FM,7/11/18 11:43,3.17,0.9,2.82,0.43,0.52,7.33,86.61,-0.01,26.55,7/10/18,WE4,192,
C1,FM,7/11/18 11:43,3.26,0.97,2.76,0.43,0.52,7.42,86.6,-0.05,26.55,7/10/18,WE4,192,
C1,FM,7/11/18 11:43,3.5,0.8,2.62,0.52,0.48,7.44,86.62,0.01,26.55,7/10/18,WE4,192,
C1,FM,7/11/18 11:43,3.31,0.96,2.82,0.41,0.51,7.5,86.74,-0.01,26.55,7/10/18,WE4,192,
C1,FM,7/11/18 11:43,3.01,1.01,2.75,0.24,0.5,7.01,86.63,-0.03,26.55,7/10/18,WE4,192,
C1,FM,7/11/18 11:43,3.45,0.73,2.52,0.64,0.45,7.34,86.77,-0.04,26.55,7/10/18,WE4,192,
C1,FM,7/11/18 11:43,2.9,0.95,2.93,0.24,0.52,7.01,86.74,-0.02,26.54,7/10/18,WE4,192,
C1,FM,7/11/18 11:43,2.85,1.06,2.7,0.43,0.54,7.04,86.79,0.02,26.55,7/10/18,WE4,192,
C1,FM,7/11/18 11:43,3.15,0.86,2.48,0.63,0.5,7.12,86.78,0.02,26.55,7/10/18,WE4,192,
C1,FM,7/11/18 11:43,3.3,0.95,2.81,0.24,0.53,7.3,86.76,0.03,26.55,7/10/18,WE4,192,
C1,FM,7/11/18 11:43,3.33,0.96,2.69,0.44,0.51,7.42,86.78,0.04,26.54,7/10/18,WE4,192,
C1,FM,7/11/18 11:43,3.69,0.72,2.26,0.7,0.47,7.37,86.82,0.03,26.54,7/10/18,WE4,192,
C1,FM,7/11/18 11:43,3.47,1.06,2.66,0.34,0.51,7.53,86.78,0.05,26.54,7/10/18,WE4,192,
C1,FM,7/11/18 11:43,2.89,0.78,2.62,0.57,0.53,6.87,86.68,0.04,26.54,7/10/18,WE4,192,
C1,FM,7/11/18 11:43,3.22,0.7,2.49,0.68,0.48,7.09,86.71,0.04,26.54,7/10/18,WE4,192,
C1,FM,7/11/18 11:43,2.98,0.93,2.84,0.27,0.51,7.02,86.76,0.02,26.54,7/10/18,WE4,192,
C1,FM,7/11/18 11:43,3.55,0.88,2.14,0.88,0.55,7.45,86.94,0.03,26.53,7/10/18,WE4,192,
C1,FM,7/11/18 11:43,3.17,1.15,2.78,0.21,0.5,7.3,86.87,0.02,26.53,7/10/18,WE4,192,
C1,FM,7/11/18 11:43,3.16,1.2,2.99,0.16,0.5,7.51,86.83,0,26.53,7/10/18,WE4,192,
C1,FM,7/11/18 11:43,3.37,0.82,2.59,0.54,0.49,7.32,86.73,-0.01,26.53,7/10/18,WE4,192,
C1,FM,7/11/18 11:43,3.6,0.9,2.59,0.39,0.49,7.47,86.8,-0.03,26.54,7/10/18,WE4,192,
C1,FM,7/11/18 11:43,2.98,0.81,2.75,0.35,0.49,6.89,86.69,0,26.54,7/10/18,WE4,192,
C1,FM,7/11/18 11:43,3.23,0.94,2.72,0.31,0.48,7.2,86.83,0,26.55,7/10/18,WE4,192,
C1,FM,7/11/18 11:43,3.01,1.07,3.16,0.1,0.48,7.35,86.83,0,26.54,7/10/18,WE4,192,
C1,FM,7/11/18 11:43,3.57,0.63,2.44,0.84,0.49,7.48,86.79,-0.01,26.54,7/10/18,WE4,192,
C1,FM,7/11/18 11:43,2.97,0.98,2.71,0.41,0.5,7.07,86.91,0,26.54,7/10/18,WE4,192,
C1,FM,7/11/18 11:43,3.32,0.86,2.33,0.72,0.5,7.22,86.85,-0.02,26.54,7/10/18,WE4,192,
C1,FM,7/11/18 11:43,3.29,0.8,2.65,0.56,0.46,7.3,86.83,-0.01,26.54,7/10/18,WE4,192,
C1,FM,7/11/18 11:43,3.29,0.88,2.72,0.41,0.49,7.3,86.86,-0.01,26.54,7/10/18,WE4,192,
C1,FM,7/11/18 11:43,2.95,0.78,2.84,0.52,0.5,7.09,86.7,-0.01,26.54,7/10/18,WE4,192,
C1,FM,7/11/18 11:43,3.1,0.95,2.72,0.4,0.51,7.17,86.8,-0.02,26.54,7/10/18,WE4,192,
C1,FM,7/11/18 11:43,3.1,1.33,2.71,0.22,0.52,7.36,86.85,-0.01,26.55,7/10/18,WE4,192,
C1,FM,7/11/18 11:43,3.52,0.81,2.45,0.68,0.47,7.46,86.93,-0.02,26.54,7/10/18,WE4,192,
C2,FM,7/11/18 11:44,3.23,1.12,2.78,0.39,0.47,7.51,86.64,0,26.57,7/10/18,WE4,192,
C2,FM,7/11/18 11:44,3.34,0.91,2.52,0.44,0.47,7.21,86.63,-0.02,26.58,7/10/18,WE4,192,
C2,FM,7/11/18 11:44,3.35,1.11,3,0.2,0.45,7.67,86.57,-0.02,26.59,7/10/18,WE4,192,
C2,FM,7/11/18 11:44,3.44,0.87,2.78,0.38,0.41,7.46,86.73,-0.03,26.59,7/10/18,WE4,192,
C2,FM,7/11/18 11:44,3.37,1.09,2.86,0.21,0.46,7.52,86.52,0,26.6,7/10/18,WE4,192,
C2,FM,7/11/18 11:44,3.54,0.99,2.28,0.64,0.46,7.46,86.62,-0.01,26.6,7/10/18,WE4,192,
C2,FM,7/11/18 11:44,3.31,0.84,2.49,0.66,0.5,7.29,86.6,0,26.6,7/10/18,WE4,192,
C2,FM,7/11/18 11:44,3.28,1.19,2.74,0.24,0.42,7.45,86.61,0.01,26.6,7/10/18,WE4,192,
C2,FM,7/11/18 11:44,3.5,0.92,2.27,0.73,0.47,7.42,86.59,-0.02,26.6,7/10/18,WE4,192,
C2,FM,7/11/18 11:44,3.4,1.01,2.35,0.89,0.45,7.66,86.66,-0.01,26.6,7/10/18,WE4,192,
C2,FM,7/11/18 11:44,3.38,0.83,2.44,0.6,0.43,7.25,86.56,-0.01,26.6,7/10/18,WE4,192,
C2,FM,7/11/18 11:44,3.51,1.13,2.59,0.4,0.44,7.63,86.59,-0.01,26.61,7/10/18,WE4,192,
C2,FM,7/11/18 11:44,3.13,0.99,2.74,0.29,0.44,7.15,86.75,-0.01,26.61,7/10/18,WE4,192,
C2,FM,7/11/18 11:45,3.39,0.82,2.41,0.5,0.46,7.13,86.65,-0.01,26.61,7/10/18,WE4,192,
C2,FM,7/11/18 11:45,3.25,0.86,2.5,0.61,0.42,7.22,86.61,0,26.61,7/10/18,WE4,192,
C2,FM,7/11/18 11:45,3.5,0.77,2.3,0.66,0.45,7.24,86.65,-0.01,26.61,7/10/18,WE4,192,
C2,FM,7/11/18 11:45,3.36,1.3,2.75,0.2,0.46,7.62,86.42,0,26.6,7/10/18,WE4,192,
C2,FM,7/11/18 11:45,3.48,0.89,2.44,0.47,0.42,7.29,86.63,-0.01,26.61,7/10/18,WE4,192,
C2,FM,7/11/18 11:45,3.43,0.89,2.42,0.42,0.42,7.17,86.65,-0.02,26.6,7/10/18,WE4,192,
C2,FM,7/11/18 11:45,3.27,0.86,2.53,0.47,0.42,7.13,86.62,-0.03,26.61,7/10/18,WE4,192,
C2,FM,7/11/18 11:45,3.26,1.37,2.65,0.32,0.44,7.6,86.53,-0.01,26.61,7/10/18,WE4,192,
C2,FM,7/11/18 11:45,3.05,1.17,2.92,0.09,0.43,7.23,86.59,0,26.61,7/10/18,WE4,192,
C2,FM,7/11/18 11:45,3.44,0.9,2.41,0.48,0.46,7.24,86.67,-0.02,26.61,7/10/18,WE4,192,
C2,FM,7/11/18 11:45,3.46,0.88,2.3,0.5,0.45,7.14,86.68,-0.02,26.61,7/10/18,WE4,192,
C2,FM,7/11/18 11:45,3.22,1.11,2.83,0.22,0.4,7.39,86.73,0.02,26.61,7/10/18,WE4,192,
C2,FM,7/11/18 11:45,3.33,1.01,2.7,0.26,0.44,7.29,86.67,0.01,26.62,7/10/18,WE4,192,
C2,FM,7/11/18 11:45,3.16,0.89,2.51,0.47,0.46,7.03,86.79,0.01,26.61,7/10/18,WE4,192,
C2,FM,7/11/18 11:45,3.21,0.97,2.39,0.54,0.46,7.1,86.62,0,26.61,7/10/18,WE4,192,
C2,FM,7/11/18 11:45,3.57,1.03,2.39,0.37,0.4,7.36,86.67,-0.01,26.61,7/10/18,WE4,192,
C2,FM,7/11/18 11:45,3.68,0.83,1.82,1.06,0.44,7.39,86.52,-0.02,26.6,7/10/18,WE4,192,
C2,FM,7/11/18 11:45,3.29,0.88,2.61,0.37,0.44,7.15,86.64,0.01,26.61,7/10/18,WE4,192,
C2,FM,7/11/18 11:45,3.13,0.9,2.57,0.37,0.41,6.98,86.69,-0.01,26.61,7/10/18,WE4,192,
C2,FM,7/11/18 11:45,3.47,1.01,2.43,0.33,0.43,7.24,86.59,0,26.61,7/10/18,WE4,192,
C2,FM,7/11/18 11:45,3.03,0.98,2.9,0.23,0.42,7.13,86.6,-0.02,26.61,7/10/18,WE4,192,
C2,FM,7/11/18 11:45,3.51,0.88,2.34,0.54,0.39,7.26,86.52,-0.01,26.62,7/10/18,WE4,192,
C3,FM,7/11/18 11:46,3.52,0.85,2.66,0.59,0.46,7.62,88.84,0,26.57,7/10/18,WE4,192,
C3,FM,7/11/18 11:46,3.35,1.07,2.64,0.48,0.49,7.55,88.71,0,26.57,7/10/18,WE4,192,
C3,FM,7/11/18 11:46,3.68,0.9,2.75,0.6,0.51,7.93,88.55,0,26.57,7/10/18,WE4,192,
C3,FM,7/11/18 11:46,3.66,0.94,2.78,0.45,0.46,7.82,88.52,0.01,26.56,7/10/18,WE4,192,
C3,FM,7/11/18 11:46,3.73,0.81,2.7,0.78,0.48,8.02,88.42,-0.02,26.57,7/10/18,WE4,192,
C3,FM,7/11/18 11:46,3.37,0.72,2.47,0.85,0.49,7.42,88.42,0,26.58,7/10/18,WE4,192,
C3,FM,7/11/18 11:46,3.54,0.77,2.51,0.83,0.5,7.65,88.27,0.03,26.57,7/10/18,WE4,192,
C3,FM,7/11/18 11:46,3.36,0.91,2.91,0.49,0.43,7.67,88.35,0,26.57,7/10/18,WE4,192,
